entity_name,entity_type,entity_description
孙悟空,人物,孙悟空，齐天大圣，唐僧的大徒弟，有神通广大，能翻筋斗云。
猪八戒,人物,猪八戒，天蓬大元帅转世，唐僧的二徒弟，有法力高强。
沙和尚,人物,沙和尚，卷帘大将转世，唐僧的三徒弟，有勇有谋。
太宗,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
唐王,人物,唐王，唐朝的皇帝，派遣唐僧前往天竺国取经。
金平府,地点,金平府，位于天竺国外郡，是唐僧师徒取经途中的重要地点。
慈云寺,地点,慈云寺，位于金平府，是唐僧师徒歇息的地方。
旻天县,地点,旻天县，位于金平府后，是提供金灯油的地方。
青龙山,地点,青龙山，位于金平府附近，是妖精藏身的地方。
玄英洞,地点,玄英洞，位于青龙山中，是妖精居住的洞穴。
金灯桥,地点,金灯桥，位于金平府，是唐僧师徒观赏金灯的地方。
长安洪福寺,地点,长安洪福寺，是唐僧曾经任职的寺庙。
金山寺,地点,金山寺，是唐僧的出家之地。
孙大圣,人物,孙悟空，唐僧的大徒弟，具有七十二变的能力。
唐僧,人物,唐三藏，唐僧取经的主角，一个虔诚的佛教徒。
八戒,人物,猪八戒，唐僧的二徒弟，性格贪吃懒惰。
沙僧,人物,沙悟净，唐僧的三徒弟，性格沉稳。
太宗,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
辟寒大王,人物,青龙山玄英洞中的妖王之一，具有强大的法力。
辟暑大王,人物,青龙山玄英洞中的妖王之一，具有强大的法力。
辟尘大王,人物,青龙山玄英洞中的妖王之一，具有强大的法力。
太白金星,人物,天宫中的仙人，负责传达天命。
增长天王,人物,天宫中的天王之一，负责守护天宫。
殷、朱、陶、许四大灵官,人物,天宫中的四位灵官，负责协助天帝执行命令。
玉帝,人物,天宫的最高统治者，负责管理天庭和三界。
许天师,人物,天宫中的天师，负责管理道教事务。
角木蛟,人物,二十八宿之一，负责守护东方。
斗木獬,人物,二十八宿之一，负责守护北方。
奎木狼,人物,二十八宿之一，负责守护西方。
井木犴,人物,二十八宿之一，负责守护南方。
敖顺,人物,西海龙王，负责管理西海。
摩昂,人物,敖顺的儿子，负责协助父亲管理西海。
金平府刺史,人物,金平府的地方官员。
长老,人物,慈云寺的主持，负责管理寺庙。
车驾,人物,指唐僧一行人。
犀牛精,人物,青龙山玄英洞中的妖魔，具有强大的法力。
牛精,人物,青龙山玄英洞中的妖魔，犀牛精的手下。
龟鳖鼋鼍,人物,西海中的海兽，协助敖顺管理西海。
虾兵蟹卒,人物,西海中的虾兵蟹将，协助敖顺管理西海。
慈云寺僧,人物,慈云寺的僧人。
乡官,人物,金平府的地方官员。
大户人家,人物,金平府的富裕人家。
唐僧,人物,唐僧，唐朝僧人，取经团队的主要人物。
国王,人物,天竺国的国王，唐僧取经团队在途中的赞助者。
皇后,人物,天竺国的皇后，对唐僧师徒友好。
公主,人物,天竺国的公主，原是素娥仙子转世，被玉兔妖精假扮。
长老,人物,唐僧的师傅，佛教高僧。
行者,人物,孙悟空，唐僧取经团队的主要护法。
玉兔,人物,月宫的玉兔，私自走出广寒宫，变成了公主的模样。
素娥,人物,月宫的仙子，原是玉兔的主人，转世成为天竺国的公主。
太阴星君,人物,月宫的统治者，玉兔的主人。
嫦娥,人物,月宫中的仙女，太阴星君的助手。
多官,人物,天竺国的官员，国王的臣子。
老僧,人物,给孤布金寺的老僧，曾照顾过被风吹来的公主。
八戒,人物,猪八戒，唐僧取经团队的成员，以猪的形象出现。
沙僧,人物,沙悟净，唐僧取经团队的成员，以沙的形象出现。
庞刘苟毕四大元帅,人物,天竺国的四大元帅，负责守卫天门。
孙大圣,人物,孙悟空的别称。
金箍棒,物品,孙悟空使用的武器，一根可以伸缩的如意金箍棒。
捣药杵,物品,玉兔使用的武器，用于捣药。
布金寺,地点,位于天竺国的一座寺庙，唐僧在此求得宿。
天竺国,地点,故事发生的主要国家，位于西天路途。
御花园,地点,天竺国的皇家花园，玉兔在此假扮公主。
毛颖山,地点,位于天竺国的一座山，妖精在此躲避。
西天门,地点,通往西天的门户，由天神守卫。
广寒宫,地点,月宫的别称，玉兔的居所。
蟾宫,地点,月宫的别称，素娥仙子的居所。
天竺国界,地点,天竺国的边界。
百脚山,地点,被行者改为宝华山的地方。
宝华山,地点,由百脚山改名的山，位于天竺国境内。
华夷楼上,地点,天竺国的一座楼，用于供奉唐僧师徒。
三市六街,地点,天竺国的商业区。
布金旧园,地点,布金寺的旧园，公主被风吹至此处。
唐僧,人物,唐僧，唐朝和尚，前往西天取经的领袖。
太宗,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
寇员外,人物,寇员外，唐朝富豪，家中被强盗洗劫。
寇洪,人物,寇洪，寇员外的父亲，因被强盗踢死而亡。
寇梁,人物,寇梁，寇员外的儿子之一。
寇栋,人物,寇栋，寇员外的儿子之一。
猪八戒,人物,猪八戒，唐僧的徒弟，天蓬元帅转世。
沙和尚,人物,沙和尚，唐僧的徒弟，卷帘大将转世。
孙行者,人物,孙行者，唐僧的徒弟，齐天大圣孙悟空。
刺史,人物,刺史，铜台府的官员，正直贤良。
地灵县,地点,地灵县，铜台府下辖的一个县。
铜台府,地点,铜台府，唐朝的一个行政区域。
华光行院,地点,华光行院，唐僧师徒暂住的地方。
山凹,地点,山凹，强盗分赃的地方。
幽冥地界,地点,幽冥地界，阴间的地方。
翠云宫,地点,翠云宫，地藏王菩萨的宫殿。
森罗殿,地点,森罗殿，阎王殿，阴间的审判之所。
枉死城,地点,枉死城，阴间为冤死之人设立的城市。
奈河桥,地点,奈河桥，阴间通往地府的桥梁。
灵山,地点,灵山，佛教圣地，佛祖所在之地。
太宗,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
唐僧,人物,唐僧，又称玄奘，唐朝著名僧人，西天取经的主角。
悟空,人物,孙悟空，又称齐天大圣，唐僧的大徒弟，猴子精。
八戒,人物,猪八戒，又称朱悟能，唐僧的二徒弟，天蓬元帅转世。
沙僧,人物,沙僧，又称沙悟净，唐僧的三徒弟，卷帘大将转世。
灵山,地点,灵山，佛教传说中的圣地，位于西天。
雷音寺,地点,雷音寺，位于灵山上，是如来佛祖的寺庙。
凌云渡,地点,凌云渡，是唐僧师徒四人过的一座独木桥。
宝阁,地点,宝阁，位于雷音寺内，存放佛经的地方。
珍楼,地点,珍楼，位于雷音寺内，存放各种宝物的地方。
大雄宝殿,地点,大雄宝殿，位于雷音寺内，是如来佛祖说法的地方。
南赡部洲,地点,南赡部洲，指东土大唐所在的洲。
舍卫国,地点,舍卫国，是《西游记》中提到的国家，位于印度。
观音菩萨,人物,观音菩萨，佛教四大菩萨之一，慈悲为怀，救苦救难。
如来佛祖,人物,如来佛祖，佛教最高神祇，即释迦牟尼佛。
阿傩,人物,阿傩，佛教中的罗汉，与伽叶一同传经给唐僧。
伽叶,人物,伽叶，佛教中的罗汉，与阿傩一同传经给唐僧。
白雄尊者,人物,白雄尊者，佛教中的护法神，奉如来佛祖之命追赶唐僧。
龙女,人物,龙女，佛教中的神女，曾与唐僧相遇。
唐僧,人物,唐僧，唐朝僧人，取经人，佛教徒。
观音菩萨,人物,观音菩萨，佛教四大菩萨之一，具有极高智慧与神通。
唐僧四众,人物,唐僧和他的三个徒弟：孙悟空、猪八戒、沙僧。
孙悟空,人物,孙悟空，唐僧的大徒弟，拥有七十二变和筋斗云的神通。
猪八戒,人物,猪八戒，唐僧的二徒弟，原为天蓬元帅，因犯错被贬下凡。
沙僧,人物,沙僧，唐僧的三徒弟，原为卷帘大将，因犯错被贬下凡。
白鼋,人物,白鼋，通天河中的神龟，曾帮助唐僧过河。
阴魔,人物,阴魔，试图夺取唐僧经书的邪恶势力。
陈澄,人物,陈澄，陈家庄的居民，曾邀请唐僧到家中休息。
陈清,人物,陈清，陈澄的儿子，陈家庄的居民。
陈关保,人物,陈关保，陈清的儿子，陈家庄的居民。
一秤金,人物,一秤金，陈清的女儿，陈家庄的居民。
八大金刚,人物,八大金刚，佛教护法神，曾追赶唐僧。
唐王,人物,唐王，唐朝的皇帝，唐僧取经的赞助者。
揭谛,人物,揭谛，佛教护法神，曾保护唐僧取经。
金蝉子,人物,金蝉子，唐僧的前身，因犯错被贬下凡。
灵吉菩萨,人物,灵吉菩萨，佛教四大菩萨之一，曾帮助唐僧。
沙僧,人物,沙僧，唐僧的三徒弟，原为卷帘大将，因犯错被贬下凡。
金身罗汉,人物,金身罗汉，佛教罗汉之一，曾出现在唐僧取经的故事中。
无底洞妖精,人物,无底洞妖精，唐僧取经过程中遇到的一个妖怪。
陈家庄,地点,陈家庄，位于通天河西岸，是唐僧取经过程中的一个地点。
通天河,地点,通天河，唐僧取经过程中经过的一条河流。
西梁国,地点,西梁国，唐僧取经过程中经过的一个国家。
金銮殿,地点,金銮殿，唐僧取经过程中经过的一个宫殿。
平顶山,地点,平顶山，唐僧取经过程中经过的一座山。
莲花洞,地点,莲花洞，唐僧取经过程中遇到的一个洞穴。
乌鸡国,地点,乌鸡国，唐僧取经过程中经过的一个国家。
黑松林,地点,黑松林，唐僧取经过程中经过的一片森林。
宝象国,地点,宝象国，唐僧取经过程中经过的一个国家。
金銮殿,地点,金銮殿，唐僧取经过程中经过的一个宫殿。
小雷音寺,地点,小雷音寺，唐僧取经过程中经过的一个寺庙。
灵山,地点,灵山，佛教圣地，唐僧取经的目的地。
晒经石,地点,晒经石，唐僧取经过程中晒经的地方。
陈家庄救生寺,地点,陈家庄救生寺，陈家庄的寺庙。
太白金星,人物,天庭中的仙人，奉玉帝之命下凡，曾请美猴王上天。
美猴王,人物,即孙悟空，猴子成精，有神通，曾大闹天宫。
增长天王,人物,天庭中的神将，曾率众天丁阻挡孙悟空上天。
庞、刘、苟、毕、邓、辛、张、陶,人物,天庭中的神将，与增长天王一同阻挡孙悟空上天。
孙悟空,人物,猴子成精，有神通，曾大闹天宫，后成为齐天大圣。
玉帝,人物,天庭的最高统治者，曾封孙悟空为弼马温。
李天王,人物,托塔天王，曾领兵下界收伏孙悟空。
哪吒三太子,人物,托塔天王之子，曾领兵下界收伏孙悟空。
武曲星君,人物,天庭中的星君，曾推荐孙悟空担任弼马温。
木德星君,人物,天庭中的星君，曾送孙悟空去御马监任职。
典簿,人物,御马监中的官员，负责管理草料。
力士官,人物,御马监中的官员，负责管理马匹。
监丞、监副,人物,御马监中的官员，辅佐监丞、监副。
鬼王,人物,天庭中的鬼王，曾向孙悟空献上赭黄袍。
牛魔王,人物,孙悟空的兄弟，称平天大圣。
蛟魔王,人物,孙悟空的兄弟，称覆海大圣。
鹏魔王,人物,孙悟空的兄弟，称混天大圣。
狮犭它王,人物,孙悟空的兄弟，称移山大圣。
猕猴王,人物,孙悟空的兄弟，称通风大圣。
犭狨王,人物,孙悟空的兄弟，称驱神大圣。
天丁天将,人物,天庭中的神将，负责维护天庭秩序。
妖精,人物,各种妖怪，与孙悟空战斗。
太宗,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
太宗,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
齐天大圣,人物,孙悟空，又称齐天大圣，是中国古典名著《西游记》中的主要角色之一，拥有七十二变和筋斗云等神通。
玉帝,人物,玉皇大帝，道教神话中的天界最高统治者。
太上老君,人物,道教神话中的仙人，是三清之一，代表太清。
二郎真君,人物,二郎神，道教神话中的神祇，是玉帝的得力将领之一。
王灵官,人物,道教神话中的神祇，是玉帝的将领之一，以正直无私著称。
如来,人物,佛教神话中的佛陀，代表西方极乐世界的释迦牟尼。
观音,人物,观世音菩萨，佛教中的菩萨，以慈悲为怀。
寿星,人物,道教神话中的神祇，以长寿著称。
王母娘娘,人物,道教神话中的女神，以举办蟠桃会著称。
赤脚大仙,人物,道教神话中的仙人，以赤脚行走著称。
五行山,地点,五行山是《西游记》中压住孙悟空的山，代表金、木、水、火、土五行。
灵霄殿,地点,灵霄殿是《西游记》中天宫的主要建筑之一，是玉帝的居所。
兜率宫,地点,兜率宫是《西游记》中太上老君的居所。
灵山,地点,灵山是佛教圣地，是如来的居所。
蟠桃园,地点,蟠桃园是《西游记》中天宫的花园，以种植蟠桃著称。
瑶池,地点,瑶池是《西游记》中天宫的湖泊，以举办蟠桃会著称。
天宫,地点,天宫是道教神话中的天界，是玉帝和众神仙的居所。
西方极乐世界,地点,西方极乐世界是佛教中的理想世界，是如来的居所。
太宗,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
长安城,地点,陕西大国长安城，乃历代帝王建都之地。自周、秦、汉以来，三州花似锦，八水绕城流，真个是名胜之邦。
陈光蕊,人物,姓陈名萼，表字光蕊，唐朝政治家、军事家、文学家。
张氏,人物,陈光蕊的母亲，陈光蕊的生身之母。
殷开山,人物,丞相殷开山，唐朝官员，陈光蕊的岳父。
温娇,人物,丞相殷开山之女，陈光蕊的妻子。
江州,地点,陈光蕊被授予江州州主之职。
刘洪,人物,稍水刘洪，陈光蕊的仇人，谋害陈光蕊并霸占其妻。
李彪,人物,与刘洪合谋的贼人，帮助刘洪谋害陈光蕊。
龙王,人物,洪江口龙王，陈光蕊的恩人，曾被他救过的金色鲤鱼。
城隍土地,人物,洪州城隍土地，负责管理洪州地区的鬼神。
南极星君,人物,神仙，奉观音菩萨法旨，送子给殷小姐。
玄奘,人物,陈光蕊与殷小姐之子，后成为著名的僧人。
法明,人物,金山寺长老，玄奘的师父。
刘小二,人物,万花店店主，陈光蕊母亲张氏曾住在他店里。
唐王,人物,唐朝皇帝，被殷开山丞相告知陈光蕊的遭遇后，派兵捉拿刘洪。
殷丞相,人物,殷开山丞相，陈光蕊的岳父，唐朝官员。
唐王皇城,地点,唐朝皇帝居住和处理朝政的地方。
洪州,地点,陈光蕊母亲张氏所在的地方。
洪江渡口,地点,陈光蕊被刘洪打死后沉尸的地方。
金山寺,地点,玄奘所在的寺院，法明长老所在的寺院。
焦山寺,地点,江州的一个寺院，殷小姐曾提及。
万花店,地点,刘小二所经营的店，陈光蕊母亲张氏曾居住的地方。
南门头破瓦窑,地点,陈光蕊母亲张氏后来居住的地方。
太宗,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
长安,地点,陕西大国长安城，乃历代帝王建都之地。自周、秦、汉以来，三州花似锦，八水绕城流。三十六条花柳巷，七十二座管弦楼。华夷图上看，天下最为头，真是奇胜之方。
张稍,人物,长安城外泾河岸边的一个渔翁。
李定,人物,长安城外泾河岸边的一个樵子。
袁守诚,人物,当朝钦天监台正先生袁天罡的叔父，以占卜算卦闻名。
龙王,人物,泾河龙王，八河都总管，司雨大龙神。
魏征,人物,唐王驾下的丞相，梦中被指派斩杀泾河龙王。
唐王,人物,即唐太宗李世民，在梦中答应救泾河龙王。
房玄龄,人物,唐朝的文官。
杜如晦,人物,唐朝的文官。
徐世勣,人物,唐朝的文官。
许敬宗,人物,唐朝的文官。
王珪,人物,唐朝的文官。
马三宝,人物,唐朝的武官。
段志贤,人物,唐朝的武官。
殷开山,人物,唐朝的武官。
程咬金,人物,唐朝的武官。
刘洪纪,人物,唐朝的武官。
胡敬德,人物,唐朝的武官。
秦叔宝,人物,唐朝的武官。
